Identificador do Contrato,UASG,Modalidade da Licitação,Número do Aviso da Licitação,Código do Contrato,Licitação associada,Origem da Licitação,Número,Objeto,Número de Aditivos,Número do Processo,CPF Contratada,CNPJ Contratada,Data de Assinatura,Fundamento Legal,Data de Início da Vigência,Data de Termino da Vigência,Valor inicial,Aditivos do Contrato > uri,Apostilamentos do Contrato > uri,Eventos do Contrato > uri
25446250000011996,254462: DIRETORIA DE ADMINISTRAçãO DO CAMPUS-FIOCRUZ,"1: CONVITE                                           ",0000114/1995,"50: CONTRATO                                          ",Licitação 25446201001141995,SISPP,00001/1996,servico de manutencao de elevadores do pavilhao rocha lima,,25380014283/95-97,,Fornecedor 00.028.986/0020-70: ELEVADORES ATLAS SCHINDLER S/A.,02/01/1996,art.57lei8666/93,02/01/1996,31/03/2001,"R$ 12,512.00",/contratos/id/contrato/25446250000011996/aditivos,/contratos/id/contrato/25446250000011996/apostilamentos,/contratos/id/contrato/25446250000011996/eventos
13003050000011996,130030: DISTRITO DE METEOROLOGIA/MT,"7: INEXIGIBILIDADE DE LICITAÇÃO                      ",00001/1996,"50: CONTRATO                                          ",Licitação 13003007000011996,SISPP,00001/1996,Prestao do Servio de Encomenda Expressa Nacional SEDEX.,,21168.000015/96,,Fornecedor 34.028.316/0005-37: EMPRESA BRASILEIRA DE CORREIOS ETELEGRAFOS,02/01/1996,"Art.25, ""caput"", da Lei 8666/93",02/01/1996,31/12/2000,"R$ 10,350.00",/contratos/id/contrato/13003050000011996/aditivos,/contratos/id/contrato/13003050000011996/apostilamentos,/contratos/id/contrato/13003050000011996/eventos
25442050000011996,254420: FUNDACAO OSWALDO CRUZ/RJ,"7: INEXIGIBILIDADE DE LICITAÇÃO                      ",0000136/1996,"50: CONTRATO                                          ",Licitação 25442007001361996,SISPP,00001/1996,contrato de prestao de servios de locao do Sistema Digital Publicadora Digital Docutech,1,25380013178/96-58,,Fornecedor 29.213.386/0004-44: XEROX DO BRASIL LTDA,30/12/1996,Artigo 25 da Lei 8.666/93,30/12/1996,30/12/1998,"R$ 836,640.00",/contratos/id/contrato/25442050000011996/aditivos,/contratos/id/contrato/25442050000011996/apostilamentos,/contratos/id/contrato/25442050000011996/eventos
25442150000011996,254421: CENTRO DE PESQUISA AGGEU MAGALHAES/FIOCRUZ/PE,"1: CONVITE                                           ",00001/1996,"50: CONTRATO                                          ",Licitação 25442101000011996,SISPP,00001/1996,"Manuteno preventiva e corretiva dos sistemas de condicionamento d e ar, exausto mecnica e central de gua gelada do Centro de Pesquisas Agg eu Magalhes.",6,25382000159/96-97,,Fornecedor 11.873.478/0001-42: CLIMATEC REFRIGERACAO AMBIENTAL EINDUSTRIAL LTDA ME,27/06/1996,Lei 8666/93,27/06/1996,25/06/1997,"R$ 19,518.24",/contratos/id/contrato/25442150000011996/aditivos,/contratos/id/contrato/25442150000011996/apostilamentos,/contratos/id/contrato/25442150000011996/eventos
11012050000011996,110120: DEPARTAMENTO DE ADMINISTRACAO DA ABIN/GSI/PR,"1: CONVITE                                           ",00007/1996,"50: CONTRATO                                          ",Licitação 11012001000071996,SISPP,00001/1996,"Servio de limpeza e conservao, com fornecimento de material.",2,01063000075/96,,Fornecedor 15.485.857/0001-16: TOTAL SERVICOS GERAIS LTDA,02/05/1996,"Artigo 22, Inciso ""III"" da Lei nr 8.666/93",02/05/1996,02/05/1996,"R$ 20,844.36",/contratos/id/contrato/11012050000011996/aditivos,/contratos/id/contrato/11012050000011996/apostilamentos,/contratos/id/contrato/11012050000011996/eventos
07002450000011996,70024: TRIBUNAL REGIONAL ELEITORAL DE RONDONIA,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 07002406000011996,SISPP,00001/1996,"O Contrato tem por objeto a locao do imvel sito a rua Lauro Sodre, 1689, em Porto Velho-RO.",1,006/95-SAO,,Fornecedor 34.765.263/0001-03: CINE VENEZA LTDA,01/01/1996,"Art. 62,lei 8.666/93",01/01/1996,31/12/1996,"R$ 146,016.00",/contratos/id/contrato/07002450000011996/aditivos,/contratos/id/contrato/07002450000011996/apostilamentos,/contratos/id/contrato/07002450000011996/eventos
25007750000011996,250077: HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS,"1: CONVITE                                           ",000051/1996,"50: CONTRATO                                          ",Licitação 25007701000511996,SISPP,00001/1996,Prestao de servios de locao de equipamento fotocopiadora.,3,33303.006285/96,,Fornecedor 90.047.069/0001-63: MITALSUL  MAQUINAS  E  SISTEMASREPROGRAFICOS LTDA,19/07/1996,"Artigo 23, inciso II, alnea ""a"", da Lei n 8.666/93",19/07/1996,18/07/1997,"R$ 11,820.00",/contratos/id/contrato/25007750000011996/aditivos,/contratos/id/contrato/25007750000011996/apostilamentos,/contratos/id/contrato/25007750000011996/eventos
15307050000011996,153070: BIBLIOTECA CENTRAL DA UFPB,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 15307006000011996,SISPP,00001/1996,Servico de manutencao do ortodocs da Biblioteca Central ufpb.,,00102/23-01,,Fornecedor 55.086.912/0001-10: POTIRON  INFORMATICA  SOCIEDADECIVIL LIMITADA,30/08/1996,"lei 8,666/93, paragrafo 4 do art. 57.",30/08/2001,30/08/2002,"R$ 12,378.00",/contratos/id/contrato/15307050000011996/aditivos,/contratos/id/contrato/15307050000011996/apostilamentos,/contratos/id/contrato/15307050000011996/eventos
77110050000011996,771100: BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO,"2: TOMADA DE PREÇOS                                  ",0000160/1995,"50: CONTRATO                                          ",Licitação 77110002001601995,SISPP,00001/1996,"Prestao de servios de manuteno e cons. das reas ajardinadas e arborizadas, incluindo a varredura das ruas e alamedas da Base de Abastecimento da Marinha no Rio de Janeiro.       Contrato n 71100/96-001/00",2,TP 160/95,,Fornecedor 31.651.490/0001-10: BANDEIRANTES DO RIO CONSERVACAO ELIMPEZA LTDA,01/01/1996,Lei 8666/93,01/01/1996,01/01/1998,"R$ 14,835.29",/contratos/id/contrato/77110050000011996/aditivos,/contratos/id/contrato/77110050000011996/apostilamentos,/contratos/id/contrato/77110050000011996/eventos
13002950000011996,130029: SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.,"2: TOMADA DE PREÇOS                                  ",00001/1996,"50: CONTRATO                                          ",Licitação 13002902000011996,SISPP,00001/1996,"Assistncia tcnica preventiva e corretiva, com substituio   de peas, em mquinas de calcular e escrever pertencentes a esta DFA/BA.",4,21012.000226/1996,,Fornecedor 73.952.848/0001-94: EXCLUSIVA ASSISTENCIA TECNICA EMMAQUINAS LTDA,01/02/1996,Lei 8.666/93 e suas alteraes.,01/02/1996,31/01/2001,"R$ 47,682.00",/contratos/id/contrato/13002950000011996/aditivos,/contratos/id/contrato/13002950000011996/apostilamentos,/contratos/id/contrato/13002950000011996/eventos
25008450000011996,250084: HOSPITAL JOAO DE BARROS BARRETO - BELEM/PA,"2: TOMADA DE PREÇOS                                  ",000026/1995,"50: CONTRATO                                          ",Licitação 25008402000261995,SISPP,00001/1996,Manuteno preventiva e corretiva de 4 cmaras frigorificas.,3,1582/95,,Fornecedor 04.755.831/0001-24: Sergio   Soares  Projetos  eEquipamentos Industriais Ltda.,01/01/1996,"Artigo 22, inciso II, da Lei 8.666 de 21 de junho de 1993",01/01/1996,31/12/1996,"R$ 18,240.00",/contratos/id/contrato/25008450000011996/aditivos,/contratos/id/contrato/25008450000011996/apostilamentos,/contratos/id/contrato/25008450000011996/eventos
27301757000011996,273017: 14.DISTRITO RODOVIARIO FEDERAL,,0,"57: CONVÊNIO                                          ",Licitação 273017null000000000,SISPP,00001/1996,17 Termo Aditivo de vinculao de empenho para realizao de estgio para estudantes.,,5124000025192-8,,,03/03/1999,Autorizao do Chefe do 14 DRF,02/03/1999,30/06/1999,"R$ 5,500.00",/contratos/id/contrato/27301757000011996/aditivos,/contratos/id/contrato/27301757000011996/apostilamentos,/contratos/id/contrato/27301757000011996/eventos
25502550000011996,255025: FUNDACAO NACIONAL DE SAUDE - SP,"2: TOMADA DE PREÇOS                                  ",00002/1996,"50: CONTRATO                                          ",Licitação 25502502000021996,SISPP,00001/1996,"Prestao de servios de limpeza, conservao e higienizao predial.",4,25290001075/95-46,,Fornecedor 51.878.809/0001-51: TELETRA MANUTENCAO INDUSTRIAL LTDA,01/08/1996,Lei n 8.666/93,01/08/1996,30/07/2001,"R$ 471,723.60",/contratos/id/contrato/25502550000011996/aditivos,/contratos/id/contrato/25502550000011996/apostilamentos,/contratos/id/contrato/25502550000011996/eventos
51209150000011996,512091: UNID.ADMINIST.LOCAL INSS EM TRES RIOS/RJ,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 51209106000011996,SISPP,00001/1996,"Locao de imvel, para localizar o Posto do Seguro Social,  Posto de Arrecadao e Fiscalizao e Unidade de Administrao Local. Imvel lo calizado na Avenida Condssa do Rio Novo, 1783/87 centro Trs Rios RJ O imvel composto de 1.473,99 m2, disposto em 04 pavimentos.",,35331-000939/1996,***.606.467-**,,01/09/1996,"Artigo 24, Inciso 10, da Lei 8.666/93, alterada pela  Lei9.648/98.",01/09/1996,31/08/1997,"R$ 99,960.00",/contratos/id/contrato/51209150000011996/aditivos,/contratos/id/contrato/51209150000011996/apostilamentos,/contratos/id/contrato/51209150000011996/eventos
51211150000011996,512111: GERÊNCIA EXECUTIVA NITERÓI/RJ,"6: DISPENSA DE LICITAÇÃO                             ",00007/1995,"50: CONTRATO                                          ",Licitação 51211106000071995,SISPP,00001/1996,"Locao para instalar uma Agncia da Previdncia Social no local pa ra atender as necessidades da clientela local Rua Conselheiro Macedo Soar es, 440 Loja 01 a 09 e 2 pavimento Centro Araruama Rio de Janeiro.",,35303000160199572,***.927.237-**,,11/12/1996,"Artigo 24 Inciso X, da Lei n 8.666/93",11/12/1996,10/12/1997,"R$ 75,600.00",/contratos/id/contrato/51211150000011996/aditivos,/contratos/id/contrato/51211150000011996/apostilamentos,/contratos/id/contrato/51211150000011996/eventos
15323050000011996,153230: CEFET/BA,"2: TOMADA DE PREÇOS                                  ",00003/1996,"50: CONTRATO                                          ",Licitação 15323002000031996,SISPP,00001/1996,Servio de Limpeza e Conservao das instalaes fsicas da sede do Cefet-BA no Barbalho.,,232410020441996,,Fornecedor 33.876.855/0001-30: FLORA  SERVICOS  DE LIMPEZA ECONSERVACAO LTDA,31/07/1996,Lei 8666/93,31/07/1996,31/07/1997,"R$ 153,063.00",/contratos/id/contrato/15323050000011996/aditivos,/contratos/id/contrato/15323050000011996/apostilamentos,/contratos/id/contrato/15323050000011996/eventos
17013550000011996,170135: DELEGACIA DA REC.FEDERAL EM BAURU/SP,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 17013506000011996,SISPP,00001/1996,LOCACAO DE IMOVEL QUE ABRIGARA A ARF/JAU,,138270002029504,***715868**: ANA MARIA FERREIRA DIAS SCHUVARZ,,02/02/1996,"LEI 8666, ART 24/10",02/02/1996,01/02/1997,"R$ 103,033.08",/contratos/id/contrato/17013550000011996/aditivos,/contratos/id/contrato/17013550000011996/apostilamentos,/contratos/id/contrato/17013550000011996/eventos
15322550000011996,153225: ESCOLA AGROTECNICA FEDERAL DE SAO LUIS/MA,"1: CONVITE                                           ",00001/1996,"50: CONTRATO                                          ",Licitação 15322501000011996,SISPP,00001/1996,Aquisio de combustveis e Lubrificantes para o exercicio de 1996.,4,230000680249669,,Fornecedor 06.700.355/0001-70: COMERCIAL DE POSTOS LTDA,30/01/1996,Lei 8.666/93 e Alteraes,30/01/1996,31/12/1996,"R$ 6,739.50",/contratos/id/contrato/15322550000011996/aditivos,/contratos/id/contrato/15322550000011996/apostilamentos,/contratos/id/contrato/15322550000011996/eventos
51208350000011996,512083: UNID.ADMINIST.LOCAL INSS EM NOVA IGUACU/RJ,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 51208306000011996,SISPP,00001/1996,"Locacao do imovel situado na AV:BENJAMIN PINTO DIAS,561 sls.101/112 -centro de Belford Roxo-RJ, para instalacao do PSS de Belford Roxo.",1,35320003856/94-16,***474997**: ORLANDO FERNANDES DOMINGOS,,19/07/1996,"Inciso X do art.24, da lei n.8666/93 e alteracoes posteriores.",19/07/1996,18/07/1999,"R$ 126,000.00",/contratos/id/contrato/51208350000011996/aditivos,/contratos/id/contrato/51208350000011996/apostilamentos,/contratos/id/contrato/51208350000011996/eventos
25005450000011996,250054: HOSPITAL PINEL - RJ,"2: TOMADA DE PREÇOS                                  ",00009/1995,"50: CONTRATO                                          ",Licitação 25005402000091995,SISPP,00001/1996,Contratao de firma para manuteno de aparelho analisador de bioqumica Express 500 CIBA CORNING do laboratrio do IPP.,5,25404001137/95,,Fornecedor 27.824.457/0001-77: PADRAO PRODUTOS E SERVICOS PARALABORATORIOS LTDA,10/01/1996,"Lei 8666/93, art. 61.",10/01/1996,31/12/1996,"R$ 5,160.00",/contratos/id/contrato/25005450000011996/aditivos,/contratos/id/contrato/25005450000011996/apostilamentos,/contratos/id/contrato/25005450000011996/eventos
51206050000011996,512060: GERÊNCIA EXECUT. RIO DE JANEIRO-CENTRO/RJ,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 51206006000011996,SISPP,00001/1996,"Renovao da locao do prdio situado na Rua Coronel Tamarindo, nr 1920 trreo (excluda a loja), segundo e terceiro pavimentos (aptos 201 a 204 e 301 a 304), em Bangu Rio de Janeiro/RJ, ocupado com setores  da GRSS-Bangu.",,35301003608/96-75,***.739.347-**,,01/04/1996,"Artigo 24, inciso X, Lei 8666/93",01/04/1996,31/03/1997,"R$ 56,400.00",/contratos/id/contrato/51206050000011996/aditivos,/contratos/id/contrato/51206050000011996/apostilamentos,/contratos/id/contrato/51206050000011996/eventos
51208650000011996,512086: GERÊNCIA EXECUTIVA PETRÓPOLIS/RJ,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 51208606000011996,SISPP,00001/1996,contrato de locacao de imoveis de teceiros que entre si fazem como locadores gefson vieira magrani e darcy therezinha esteves magrani,,35533100009399442,***.606.467-**,,01/09/1996,art 24 inciso x  lei 8666/93,01/01/2002,30/12/2002,"R$ 142,978.20",/contratos/id/contrato/51208650000011996/aditivos,/contratos/id/contrato/51208650000011996/apostilamentos,/contratos/id/contrato/51208650000011996/eventos
71100050000011996,711000: GABINETE DO COMANDANTE DA MARINHA,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 71100006000011996,SISPP,00001/1996,"Prestao de servios de coleta, transporte e entrega de correspondncia agrupada.",3,11000/1996-001/00,,Fornecedor 34.028.316/0001-03: EMPRESA BRASILEIRA DE CORREIOS ETELEGRAFOS,04/03/1996,"Artigo 24, inciso VIII, da Lei nr 8.666/93.",04/03/1996,31/12/1996,"R$ 11,000.00",/contratos/id/contrato/71100050000011996/aditivos,/contratos/id/contrato/71100050000011996/apostilamentos,/contratos/id/contrato/71100050000011996/eventos
51182750000011996,511827: GERÊNCIA EXECUTIVA JUIZ DE FORA/MG,"7: INEXIGIBILIDADE DE LICITAÇÃO                      ",00001/1996,"50: CONTRATO                                          ",Licitação 51182707000011996,SISPP,00001/1996,Servio pblico de pagamento mensal de taxas de gua e esgoto dos i moveis pertencentes ao INSS local.,,35131006782/96-87,,Fornecedor 21.572.243/0001-74: CIA DE SANEAMENTO E PESQUISA DOMEIO AMBIENTE CESAMA,18/08/1996,Art. 25 da lei 8666/93.,19/08/1996,18/08/1997,"R$ 14,400.00",/contratos/id/contrato/51182750000011996/aditivos,/contratos/id/contrato/51182750000011996/apostilamentos,/contratos/id/contrato/51182750000011996/eventos
51184250000011996,511842: GERÊNCIA EXECUTIVA GOVERNADOR VALADARES/MG,"7: INEXIGIBILIDADE DE LICITAÇÃO                      ",00001/1996,"50: CONTRATO                                          ",Licitação 51184207000011996,SISPP,00001/1996,Contratao de empresa para fornecimento de energie eltrica para a Agncia da Previdencia Social na cidade de Manhuau/MG.,,35134000009199687,,Fornecedor 19.527.639/0001-58: COMPANHIA   FORCA   E   LUZCATAGUAZES-LEOPOLDINA,30/03/1996,Artigo 25 da Lei 8666/93.,10/04/1996,10/04/1997,"R$ 2,400.00",/contratos/id/contrato/51184250000011996/aditivos,/contratos/id/contrato/51184250000011996/apostilamentos,/contratos/id/contrato/51184250000011996/eventos
25002750000011996,250027: GERENCIA ESTADUAL DO MS/PB,"1: CONVITE                                           ",000018/1995,"50: CONTRATO                                          ",Licitação 25002701000181995,SISPP,00001/1996,"Contratao para locao de mquinas copiadoras, devidamente instaladas, em perfeitas condies de funcionamento e produtividade, com manuten o preventiva e corretiva, incluindo reposio de peas e suprimento neces srio (cilindro, revelador, tonner, etc), exceto papel, para a franquia pre estabelecida.",5,33197019935/95,,Fornecedor 29.213.386/0042-70: XEROX DO BRASIL LTDA,17/01/1996,Lei n. 8666/93 e Decreto n.93.872/86.,17/01/1996,31/12/1996,"R$ 20,280.00",/contratos/id/contrato/25002750000011996/aditivos,/contratos/id/contrato/25002750000011996/apostilamentos,/contratos/id/contrato/25002750000011996/eventos
